event_id,play_id,play_event_id,home_team_players_on_court,away_team_players_on_court
1947160,220,7,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,220,7,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,221,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,221,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,222,5,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,223,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,224,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,224,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,225,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,226,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,226,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,227,1,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,228,1,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,229,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,230,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,231,7,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,232,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,233,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,234,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,234,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,235,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,236,15,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,237,14,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,238,7,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,239,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,240,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,241,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,241,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,242,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,242,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,243,2,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,244,5,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,245,1,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,246,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,246,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,247,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,247,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,248,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,249,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,250,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,250,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,251,1,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,252,1,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,253,7,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,254,7,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,254,7,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,255,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,255,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,256,7,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,256,7,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,257,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,258,7,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,258,7,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,259,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,259,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,260,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,261,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,261,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,262,2,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,263,5,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,264,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,264,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,265,2,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,266,5,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,267,1,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,268,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,269,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,270,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,270,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,271,11,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,272,10,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,272,10,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,273,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,273,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,274,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,275,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,276,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,277,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,278,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,278,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,279,5,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,280,10,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,280,10,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,281,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,282,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,283,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,283,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,284,10,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,284,10,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,285,9,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,286,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,287,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,288,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,289,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,290,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,290,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,291,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,291,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,292,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,293,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Draymond Green,Andre Iguodala,Andre Iguodala"
1947160,294,10,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,294,10,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,295,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,295,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,296,3,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,297,7,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,298,4,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,299,6,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,300,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,300,8,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,301,1,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,302,10,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,302,10,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,303,10,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,303,10,"Jaylen Brown,Kyrie Irving,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,304,10,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,304,10,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,305,1,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,306,7,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,307,3,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,307,3,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,308,4,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,309,6,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,310,3,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,310,3,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,311,11,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,312,10,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,312,10,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,313,7,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,314,3,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,314,3,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,315,7,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,315,7,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,316,3,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,317,4,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,318,6,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,319,8,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,319,8,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,320,1,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,JaVale McGee,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,321,10,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,Draymond Green,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,321,10,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevin Durant,Draymond Green,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,322,10,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevon Looney,Draymond Green,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,322,10,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevon Looney,Draymond Green,Andre Iguodala,Andre Iguodala,Andre Iguodala"
1947160,323,1,"Jaylen Brown,Terry Rozier,Semi Ojeleye,Jaylen Brown,Marcus Smart","Kevon Looney,Draymond Green,Andre Iguodala,Andre Iguodala,Andre Iguodala"
